"","scientific_name","datetime","description","place_guess","latitude","longitude","tag_list","common_name","url","image_url","user_login","id","species_guess","iconic_taxon_name","taxon_id","id_please","num_identification_agreements","num_identification_disagreements","observed_on_string","observed_on","time_observed_at","time_zone","positional_accuracy","private_place_guess","geoprivacy","taxon_geoprivacy","coordinates_obscured","positioning_method","positioning_device","out_of_range","user_id","created_at","updated_at","quality_grade","license","sound_url","oauth_application_id","captive_cultivated"
"502","Lepomis auritus","2018-07-09 17:27:00 -0400","","Gerrish Cove, Schoodic Lake, Piscataquis County, ME, USA",45.3363898306,-68.9311588992,"","Redbreast Sunfish","https://www.inaturalist.org/observations/14297488","https://static.inaturalist.org/photos/21233263/medium.jpeg?1531428217","richardmonteverdense",14297488,"Redbreast Sunfish","Actinopterygii",85365,"false",2,0,"2018/07/09 5:27 PM EDT","2018-07-09","2018-07-09 21:27:00 UTC","Eastern Time (US & Canada)",275,"","","","false","","","",386641,"2018-07-12 20:45:32 UTC","2018-07-12 22:55:36 UTC","research","CC-BY-NC",NA,NA,"false"
"503","Perca flavescens","2018-07-12 09:01:51 -0300","","Ottawa River, Ottawa, ON, CA",45.5242783333,-75.3535083333,"","Yellow Perch","https://www.inaturalist.org/observations/14288004","https://static.inaturalist.org/photos/21216647/medium.jpg?1531406859","wildcanada",14288004,"Yellow Perch","Actinopterygii",58627,"false",2,0,"Thu Jul 12 2018 09:01:51 GMT-0400 (GMT-4)","2018-07-12","2018-07-12 12:01:51 UTC","Atlantic Time (Canada)",2256,"","","","false","","","true",725099,"2018-07-12 14:47:18 UTC","2018-07-13 16:53:23 UTC","research","",NA,3,"false"
"504","Esox lucius","2018-07-12 09:13:18 -0300","","Ottawa River, Ottawa, ON, CA",45.524295,-75.3536,"","Northern Pike","https://www.inaturalist.org/observations/14287945","https://static.inaturalist.org/photos/21216508/medium.jpg?1531406622","wildcanada",14287945,"Northern Pike","Actinopterygii",55387,"false",2,0,"Thu Jul 12 2018 09:13:18 GMT-0400 (GMT-4)","2018-07-12","2018-07-12 12:13:18 UTC","Atlantic Time (Canada)",5,"","","","false","","","true",725099,"2018-07-12 14:43:19 UTC","2018-07-12 16:06:53 UTC","research","",NA,3,"false"
"505","Lepisosteus osseus","2018-07-11 17:48:47 -0400","Inner bay at Presquisle on the Ottawa River, along the west side amidst the lily pads.  You can see the spots on the tail.","Sheen-Esher-Aberdeen-et-Malakoff, QC, Canada",46.1702766418,-77.5599975586,"","Longnose Gar","https://www.inaturalist.org/observations/14271523","https://static.inaturalist.org/photos/21186717/medium.jpeg?1531345868","nicholasstow",14271523,"Longnose Gar","Actinopterygii",58609,"false",2,0,"2018-07-11 5:48:47 PM EDT","2018-07-11","2018-07-11 21:48:47 UTC","Eastern Time (US & Canada)",NA,"","","","false","gps","gps","true",895409,"2018-07-11 21:50:25 UTC","2018-07-12 22:30:33 UTC","research","",NA,2,"false"
"506","Ameiurus nebulosus","2018-07-11 15:11:00 -0400","","Renfrew, ON, Canada",45.4780763889,-76.6917330556,"","Brown Bullhead","https://www.inaturalist.org/observations/14270474","https://static.inaturalist.org/photos/21185086/medium.jpeg?1531343755","wdvanhem",14270474,"Bullheads","Actinopterygii",58654,"false",0,0,"2018/07/11 3:11 PM EDT","2018-07-11","2018-07-11 19:11:00 UTC","Eastern Time (US & Canada)",NA,"","","","false","","","true",187480,"2018-07-11 21:16:17 UTC","2018-08-13 20:07:25 UTC","needs_id","CC-BY-NC",NA,NA,"false"
"507","Notropis volucellus","2018-07-10 11:14:44 -0400","","Palmerston Lake, North Frontenac, ON, CA",45.0172636499,-76.866811926,"","Mimic shiner","https://www.inaturalist.org/observations/14256298","https://static.inaturalist.org/photos/21160880/medium.jpg?1531312294","samuelbrinker",14256298,"Mimic shiner","Actinopterygii",107271,"false",1,0,"Tue Jul 10 2018 11:14:44 GMT-0400 (EDT)","2018-07-10","2018-07-10 15:14:44 UTC","Eastern Time (US & Canada)",8,"","","","false","","","true",450545,"2018-07-11 12:31:30 UTC","2018-07-11 14:23:08 UTC","research","CC-BY-NC",NA,3,"false"
"508","Scomber scombrus","2018-07-10 19:07:59 -0400","","Sainte-Madeleine-de-la-Rivière-Madeleine, QC, Canada",49.24996932,-65.34830198,"","Atlantic Mackerel","https://www.inaturalist.org/observations/14242998","https://static.inaturalist.org/photos/21137358/medium.jpeg?1531264112","kevinckma",14242998,"Maquereau bleu","Actinopterygii",118678,"false",2,0,"2018-07-10 7:07:59 PM EDT","2018-07-10","2018-07-10 23:07:59 UTC","Eastern Time (US & Canada)",3,"","","","false","","","",492056,"2018-07-10 23:08:22 UTC","2018-07-15 02:11:14 UTC","research","",NA,2,"false"
"509","Actinopterygii","2018-07-10 19:06:49 -0400","","Sainte-Madeleine-de-la-Rivière-Madeleine, QC, Canada",49.24993071,-65.34825802,"","Ray-finned Fishes","https://www.inaturalist.org/observations/14242977","https://static.inaturalist.org/photos/21137316/medium.jpeg?1531264051","kevinckma",14242977,"Actinoptérygiens","Actinopterygii",47178,"false",1,0,"2018-07-10 7:06:49 PM EDT","2018-07-10","2018-07-10 23:06:49 UTC","Eastern Time (US & Canada)",5,"","","","false","","","",492056,"2018-07-10 23:07:26 UTC","2018-07-21 20:03:10 UTC","needs_id","",NA,2,"false"
"510","Semotilus corporalis","2018-07-09 00:00:00 -0500","","Memphrémagog, CA-QC, CA",45.2739437912,-71.9754343299,"","Fallfish","https://www.inaturalist.org/observations/14233156","https://static.inaturalist.org/photos/21120396/medium.jpeg?1531241532","bradleyfishes",14233156,"Fallfish","Actinopterygii",112459,"false",1,0,"2018-07-09","2018-07-09","","Eastern Time (US & Canada)",12,"","","","false","gps","gps","true",641347,"2018-07-10 16:51:27 UTC","2018-07-30 01:46:15 UTC","research","CC-BY-NC",NA,2,"false"
"511","Lepomis gibbosus","2018-07-08 00:00:00 -0500","","Saint-Hippolyte, QC, Canada",45.989066426,-74.0013224304,"","Pumpkinseed","https://www.inaturalist.org/observations/14212978","https://static.inaturalist.org/photos/21083181/medium.jpeg?1531176287","ludoleclerc",14212978,"Perche soleil","Actinopterygii",49614,"false",1,0,"2018/07/08","2018-07-08","","Eastern Time (US & Canada)",2,"","","","false","","","true",736005,"2018-07-09 22:53:40 UTC","2018-07-11 00:40:41 UTC","research","CC-BY-NC",NA,NA,"false"
"512","Perca flavescens","2018-07-09 10:10:31 -0400","","Ottawa River, Ottawa, ON, CA",45.5243033333,-75.3537966667,"","Yellow Perch","https://www.inaturalist.org/observations/14198839","https://static.inaturalist.org/photos/21059401/medium.jpg?1531147273","trevormac",14198839,"Yellow Perch","Actinopterygii",58627,"false",2,0,"Mon Jul 09 2018 10:10:31 GMT-0400 (EDT)","2018-07-09","2018-07-09 14:10:31 UTC","Eastern Time (US & Canada)",5,"","","","false","","","true",1038606,"2018-07-09 14:41:09 UTC","2018-07-10 16:23:17 UTC","research","",NA,3,"false"
"513","Perca flavescens","2018-07-09 10:11:13 -0400","","Ottawa River, Ottawa, ON, CA",45.52425,-75.353875,"","Yellow Perch","https://www.inaturalist.org/observations/14198547","https://static.inaturalist.org/photos/21059061/medium.jpg?1531146580","wildcanada",14198547,"Yellow Perch","Actinopterygii",58627,"false",2,0,"Mon Jul 09 2018 10:11:13 GMT-0400 (EDT)","2018-07-09","2018-07-09 14:11:13 UTC","Eastern Time (US & Canada)",5,"","","","false","","","true",725099,"2018-07-09 14:28:30 UTC","2018-07-09 18:56:57 UTC","research","",NA,3,"false"
"514","Aplodinotus grunniens","2018-07-08 14:56:57 -0400","Floater on shore below hydro dam","12 Rue Kelly, Saint-André-d'Argenteuil, QC J0V 1X0, Canada",45.5663871765,-74.3738861084,"","Freshwater Drum","https://www.inaturalist.org/observations/14194852","https://static.inaturalist.org/photos/21052284/medium.jpeg?1531133441","redgarter",14194852,"Freshwater Drum","Actinopterygii",49749,"false",2,0,"2018-07-08 2:56:57 PM HAE","2018-07-08","2018-07-08 18:56:57 UTC","Eastern Time (US & Canada)",NA,"","","open","false","gps","gps","true",385423,"2018-07-09 10:50:26 UTC","2019-04-21 14:11:18 UTC","research","CC-BY-NC",NA,2,"false"
"515","Lepomis gibbosus","2018-07-05 00:00:00 +0000","Small fish, one of a group of over a dozen, in a fresh water lake.","Saint John, NB, Canada",45.2894074283,-66.0572164307,"","Pumpkinseed","https://www.inaturalist.org/observations/14176588","https://static.inaturalist.org/photos/21019274/medium.jpeg?1531079805","trashpandadad",14176588,"Pumpkinseed","Actinopterygii",49614,"false",1,0,"2018/07/05 2:41 PM UTC","2018-07-05","","UTC",2,"","","","false","","","true",1025613,"2018-07-08 19:58:57 UTC","2019-04-08 04:05:11 UTC","research","",NA,NA,"false"
"516","Umbra limi","2018-07-01 10:32:00 -1000","","Hastings County, ON, Canada",45.2429841649,-77.6292916853,"","Central Mudminnow","https://www.inaturalist.org/observations/14175597","https://static.inaturalist.org/photos/21016357/medium.jpeg?1531077123","dan_macneal",14175597,"Central Mudminnow","Actinopterygii",58646,"false",5,1,"2018/07/01 10:32 AM HST","2018-07-01","2018-07-01 20:32:00 UTC","Hawaii",15,"","","open","false","","","true",472396,"2018-07-08 19:31:10 UTC","2019-04-27 21:22:43 UTC","research","",NA,NA,"false"
"517","Micropterus dolomieu","2018-07-03 10:13:12 -0400","","York River, Carlow/Mayo, ON, CA",45.2429166667,-77.6299366667,"","Smallmouth Bass","https://www.inaturalist.org/observations/14164445","https://static.inaturalist.org/photos/20998046/medium.jpg?1531056206","dan_macneal",14164445,"Smallmouth Bass","Actinopterygii",49590,"false",1,0,"Tue Jul 03 2018 10:13:12 GMT-0400 (EDT)","2018-07-03","2018-07-03 14:13:12 UTC","Eastern Time (US & Canada)",10,"","","","false","","","true",472396,"2018-07-08 13:23:00 UTC","2018-07-08 15:55:40 UTC","research","",NA,3,"false"
"518","Lepomis gibbosus","2018-07-07 14:05:34 -0400","Found dead in the water ","Ottawa, CA-ON, CA",45.4403570659,-76.0154174964,"","Pumpkinseed","https://www.inaturalist.org/observations/14145152","https://static.inaturalist.org/photos/20961852/medium.jpeg?1530999422","davidseburn",14145152,"Pumpkinseed","Actinopterygii",49614,"false",2,0,"2018-07-07 2:05:34 PM EDT","2018-07-07","2018-07-07 18:05:34 UTC","Eastern Time (US & Canada)",4,"","","","false","","","true",201000,"2018-07-07 21:36:58 UTC","2018-07-08 08:40:38 UTC","research","CC-BY-NC",NA,2,"false"
"519","Luxilus cornutus","2018-07-02 05:20:00 -0400","","Piscataquis County, ME, USA",45.7536575352,-69.0627305468,"","Common Shiner","https://www.inaturalist.org/observations/14142089","https://static.inaturalist.org/photos/20956123/medium.jpeg?1530993866","richardmonteverdense",14142089,"Common Shiner","Actinopterygii",58618,"false",1,0,"2018/07/02 5:20 AM EDT","2018-07-02","2018-07-02 09:20:00 UTC","Eastern Time (US & Canada)",244,"","","","false","","","false",386641,"2018-07-07 20:04:36 UTC","2018-09-14 16:00:52 UTC","research","CC-BY-NC",NA,NA,"false"
"520","Rhinichthys atratulus","2018-07-02 05:20:00 -0400","","Piscataquis County, ME, USA",45.7537112977,-69.0633134745,"","Blacknose Dace","https://www.inaturalist.org/observations/14141934","https://static.inaturalist.org/photos/20955771/medium.jpeg?1530993526","richardmonteverdense",14141934,"Blacknose Dace","Actinopterygii",58664,"false",1,0,"2018/07/02 5:20 AM EDT","2018-07-02","2018-07-02 09:20:00 UTC","Eastern Time (US & Canada)",255,"","","","false","","","false",386641,"2018-07-07 19:59:31 UTC","2018-07-14 17:23:51 UTC","research","CC-BY-NC",NA,NA,"false"
"521","Lepomis auritus","2018-07-02 05:20:00 -0400","","Fourth Debsconeag outlet stream, Piscataquis County, ME, USA",45.7537056552,-69.0635280512,"","Redbreast Sunfish","https://www.inaturalist.org/observations/14141873","https://static.inaturalist.org/photos/20955667/medium.jpeg?1530993410","richardmonteverdense",14141873,"Redbreast Sunfish","Actinopterygii",85365,"false",1,0,"2018/07/02 5:20 AM EDT","2018-07-02","2018-07-02 09:20:00 UTC","Eastern Time (US & Canada)",135,"","","","false","","","",386641,"2018-07-07 19:57:49 UTC","2018-08-14 10:42:59 UTC","research","CC-BY-NC",NA,NA,"false"
"522","Micropterus dolomieu","2018-07-05 20:33:24 -0400","","Hatley, QC J0B, Canada",45.2472229004,-71.9858322144,"","Smallmouth Bass","https://www.inaturalist.org/observations/14112347","https://static.inaturalist.org/photos/20902132/medium.jpeg?1530907053","bradleyfishes",14112347,"Smallmouth Bass","Actinopterygii",49590,"false",2,0,"2018-07-05 8:33:24 PM EDT","2018-07-05","2018-07-06 00:33:24 UTC","Eastern Time (US & Canada)",NA,"","","","false","gps","gps","true",641347,"2018-07-06 19:57:17 UTC","2018-07-30 03:58:04 UTC","research","CC-BY-NC",NA,2,"false"
"523","Perca flavescens","2018-07-05 20:27:51 -0400","","Hatley, QC J0B, Canada",45.2486114502,-71.9852752686,"","Yellow Perch","https://www.inaturalist.org/observations/14112331","https://static.inaturalist.org/photos/20902097/medium.jpeg?1530907021","bradleyfishes",14112331,"Yellow Perch","Actinopterygii",58627,"false",2,0,"2018-07-05 8:27:51 PM EDT","2018-07-05","2018-07-06 00:27:51 UTC","Eastern Time (US & Canada)",NA,"","","","false","gps","gps","true",641347,"2018-07-06 19:56:38 UTC","2018-07-30 03:58:41 UTC","research","CC-BY-NC",NA,2,"false"
"524","Osmerus mordax","2018-07-06 10:13:18 -0400","Tons if these floated up today, possibly due to abnormaly warm weather?","162 Rue Main, North Hatley, QC J0B, Canada",45.2738876343,-71.9755554199,"","Rainbow Smelt","https://www.inaturalist.org/observations/14112321","https://static.inaturalist.org/photos/20902062/medium.jpeg?1530906982","bradleyfishes",14112321,"éperlan arc-en-ciel","Actinopterygii",179504,"false",1,0,"2018-07-06 10:13:18 AM EDT","2018-07-06","2018-07-06 14:13:18 UTC","Eastern Time (US & Canada)",NA,"","","open","false","gps","gps","",641347,"2018-07-06 19:55:58 UTC","2018-07-30 01:49:47 UTC","research","CC-BY-NC",NA,2,"false"
"525","Cyprinus carpio","2018-07-06 11:14:32 -0300","","Québec, CA",45.3981156406,-73.4489203903,"","European Carp","https://www.inaturalist.org/observations/14109234","https://static.inaturalist.org/photos/20896662/medium.jpg?1530900608","alexislifers",14109234,"European Carp","Actinopterygii",53911,"false",1,0,"Fri Jul 06 2018 11:14:32 GMT-0400 (GMT-4)","2018-07-06","2018-07-06 14:14:32 UTC","Atlantic Time (Canada)",92,"","","open","false","","","",757801,"2018-07-06 18:09:46 UTC","2018-07-06 20:17:49 UTC","research","CC-BY-NC",NA,3,"false"
"526","Tautogolabrus adspersus","2018-07-05 12:07:53 -0300","Caught and released.","Northumberland Strait, , NS, CA",45.6245028016,-62.485133078,"","Cunner","https://www.inaturalist.org/observations/14106824","https://static.inaturalist.org/photos/20892654/medium.jpg?1530896056","sandwich",14106824,"Cunner","Actinopterygii",51390,"false",5,0,"Thu Jul 05 2018 12:07:53 GMT-0300 (ADT)","2018-07-05","2018-07-05 15:07:53 UTC","Atlantic Time (Canada)",322,"","","open","false","","","false",323903,"2018-07-06 16:54:12 UTC","2019-04-22 18:36:15 UTC","research","CC-BY-NC",NA,3,"false"
"527","Perca flavescens","2018-07-05 15:26:50 -0400","","Mud Creek, Alburgh, VT, US",44.9699533333,-73.26883,"","Yellow Perch","https://www.inaturalist.org/observations/14085126","https://static.inaturalist.org/photos/20853571/medium.jpg?1530825601","ethanborland",14085126,"Yellow Perch","Actinopterygii",58627,"false",1,0,"Thu Jul 05 2018 15:26:50 GMT-0400 (EDT)","2018-07-05","2018-07-05 19:26:50 UTC","Eastern Time (US & Canada)",5,"","","","false","","","false",1017661,"2018-07-05 21:19:56 UTC","2018-07-05 22:09:16 UTC","research","",NA,3,"false"
"528","Amia calva","2018-07-05 14:53:30 -0400","","Mud Creek, Alburgh, VT, US",44.9699366667,-73.26902,"","Bowfin","https://www.inaturalist.org/observations/14085083","https://static.inaturalist.org/photos/20853508/medium.jpg?1530825524","ethanborland",14085083,"Bowfin","Actinopterygii",58611,"false",3,0,"Thu Jul 05 2018 14:53:30 GMT-0400 (EDT)","2018-07-05","2018-07-05 18:53:30 UTC","Eastern Time (US & Canada)",5,"","","open","false","","","false",1017661,"2018-07-05 21:18:31 UTC","2019-04-19 19:46:52 UTC","research","",NA,3,"false"
"529","Cyprinella spiloptera","2018-07-04 16:57:00 -0400","","La Prairie, QC, Canada",45.416454764,-73.4585733398,"","Spotfin Shiner","https://www.inaturalist.org/observations/14053540","https://static.inaturalist.org/photos/20796184/medium.jpg?1530737852","alexislifers",14053540,"Spotfin Shiner","Actinopterygii",98910,"false",1,0,"2018/07/04 4:57 PM EDT","2018-07-04","2018-07-04 20:57:00 UTC","Eastern Time (US & Canada)",9,"","","","false","","","true",757801,"2018-07-04 20:59:56 UTC","2018-07-05 21:37:34 UTC","research","CC-BY-NC",NA,NA,"false"
"530","Lepomis","2018-07-04 15:27:01 -0400","","260 Riverview Ln, Kemptville, ON K0G 1J0, Canada",45.0307746952,-75.6450037658,"","","https://www.inaturalist.org/observations/14050799","https://static.inaturalist.org/photos/20791451/medium.jpeg?1530732693","joshvw",14050799,"Lepomis","Actinopterygii",49592,"false",3,0,"2018-07-04 3:27:01 PM EDT","2018-07-04","2018-07-04 19:27:01 UTC","Eastern Time (US & Canada)",9,"","","","false","gps","gps","",110327,"2018-07-04 19:31:15 UTC","2018-08-13 20:09:38 UTC","needs_id","CC-BY-NC-SA",NA,2,"false"
"531","Semotilus corporalis","2018-07-04 10:30:00 -0400","Angler caught.  EVW.","260 Riverview Ln, Kemptville, ON K0G 1J0, Canada",45.0308680529,-75.64494811,"","Fallfish","https://www.inaturalist.org/observations/14050546","https://static.inaturalist.org/photos/20790907/medium.jpeg?1530732122","joshvw",14050546,"Fallfish","Actinopterygii",112459,"false",1,0,"2018-07-04 10:30:00 AM EDT","2018-07-04","2018-07-04 14:30:00 UTC","Eastern Time (US & Canada)",30,"","","","false","gps","gps","true",110327,"2018-07-04 19:21:16 UTC","2018-07-04 23:25:27 UTC","research","CC-BY-NC-SA",NA,2,"false"
"532","Salvelinus namaycush","2018-07-01 21:14:00 -0400","","Sainte-Véronique, Rivière-Rouge, QC, Canada",46.4807681374,-75.0422271927,"","Lake Trout","https://www.inaturalist.org/observations/14031327","https://static.inaturalist.org/photos/20761897/medium.jpg?1530674550","ledon4",14031327,"touladi","Actinopterygii",111991,"false",2,0,"2018/07/01 9:14 PM EDT","2018-07-01","2018-07-02 01:14:00 UTC","Eastern Time (US & Canada)",122,"","","","false","","","true",752985,"2018-07-04 03:26:50 UTC","2018-12-24 01:05:01 UTC","research","CC-BY-NC",NA,NA,"false"
"533","Ameiurus nebulosus","2018-07-02 21:01:03 -0300","","146–156 Blacketts Lake Rd, Cape Breton, NS, CA",46.0757138333,-60.2888866667,"","Brown Bullhead","https://www.inaturalist.org/observations/14027761","https://static.inaturalist.org/photos/20755904/medium.jpg?1530666880","cdorsay",14027761,"Brown Bullhead","Actinopterygii",58654,"false",1,0,"Mon Jul 02 2018 21:01:03 GMT-0300 (ADT)","2018-07-02","2018-07-03 00:01:03 UTC","Atlantic Time (Canada)",6,"","","","false","","","true",112902,"2018-07-04 01:14:04 UTC","2018-07-04 09:53:19 UTC","research","CC-BY-NC",NA,3,"false"
"534","Micropterus dolomieu","2018-07-01 18:39:30 -0300","","Ottawa River, Horton, ON, CA",45.5400076112,-76.6270900278,"","Smallmouth Bass","https://www.inaturalist.org/observations/14024350","https://static.inaturalist.org/photos/20749417/medium.jpg?1530658130","bird0_1",14024350,"Smallmouth Bass","Actinopterygii",49590,"false",1,0,"Sun Jul 01 2018 18:39:30 GMT-0400 (GMT-4)","2018-07-01","2018-07-01 21:39:30 UTC","Atlantic Time (Canada)",1311,"","","open","false","","","true",703645,"2018-07-03 22:48:45 UTC","2019-02-24 18:01:11 UTC","research","CC-BY-NC",NA,3,"false"
"535","Ictalurus punctatus","2018-07-01 14:23:03 -0300","","Renfrew, CA-ON, CA",45.554612009,-76.6551558965,"","Channel Catfish","https://www.inaturalist.org/observations/14017198","https://static.inaturalist.org/photos/20736090/medium.jpg?1530642539","bird0_1",14017198,"Channel Catfish","Actinopterygii",81554,"false",2,0,"Sun Jul 01 2018 14:23:03 GMT-0400 (GMT-4)","2018-07-01","2018-07-01 17:23:03 UTC","Atlantic Time (Canada)",2380,"","","","false","","","true",703645,"2018-07-03 18:28:50 UTC","2018-07-31 17:07:41 UTC","research","CC-BY-NC",NA,3,"false"
"536","Esox lucius","2018-07-01 14:23:23 -0300","","Ottawa River, Horton, ON, CA",45.5381187244,-76.6246785622,"","Northern Pike","https://www.inaturalist.org/observations/14017174","https://static.inaturalist.org/photos/20736028/medium.jpg?1530642450","bird0_1",14017174,"Northern Pike","Actinopterygii",55387,"false",2,0,"Sun Jul 01 2018 14:23:23 GMT-0400 (GMT-4)","2018-07-01","2018-07-01 17:23:23 UTC","Atlantic Time (Canada)",2372,"","","","false","","","true",703645,"2018-07-03 18:27:22 UTC","2018-09-04 17:09:40 UTC","research","CC-BY-NC",NA,3,"false"
"537","Lepomis gibbosus","2018-07-01 12:49:00 -0400","","Lac Phillipe, Pontiac, QC J0X 3G0, Canada",45.602889,-75.997222,"","Pumpkinseed","https://www.inaturalist.org/observations/13956498","https://static.inaturalist.org/photos/20630257/medium.jpeg?1530476411","swampy",13956498,"Pumpkinseed","Actinopterygii",49614,"false",1,0,"2018/07/01 12:49 PM EDT","2018-07-01","2018-07-01 16:49:00 UTC","Eastern Time (US & Canada)",1517,"","","","false","","","true",109854,"2018-07-01 20:21:51 UTC","2018-07-01 21:06:50 UTC","research","CC-BY-NC",NA,NA,"false"
"538","Notemigonus crysoleucas","2018-08-11 17:48:38 -0400","","Unnamed Road, Saint-Bruno-de-Montarville, QC J3V 2B5, Canada",45.554383495,-73.3175805956,NA,"Golden Shiner","https://www.inaturalist.org/observations/24159247","https://static.inaturalist.org/photos/37361469/medium.jpeg?1556607086","phil_crimson",24159247,"Golden Shiner","Actinopterygii",51351,"false",1,0,"2018-08-11 5:48:38 p.m. HAE","2018-08-11","2018-08-11 21:48:38 UTC","Eastern Time (US & Canada)",526,"","","open","false","gps","gps","true",1700589,"2019-04-30 06:51:21 UTC","2019-05-01 17:41:40 UTC","research","CC-BY-NC",NA,2,"false"
"539","Fundulus diaphanus","2018-08-30 16:24:00 -0300","While walking on the outer beach of the Cormierville marsh dune (Cocagne Bay) I noticed that several of these fish had become stranded at the high tide line, entangled it the still wet wrack (mostly eelgrass I think). Since they were still alive I decided to carry them back to the water and by digging around in the wrack in a 5-10 meter stretch I was able to find about 15. I checked most of the beach but only found them in this one small area where there was a large accumulation of eelgrass.","Cormierville marsh, Kent County, NB E4R 3K3, Canada",46.4121332998,-64.61646172,NA,"banded killifish","https://www.inaturalist.org/observations/21580568","https://static.inaturalist.org/photos/33403520/medium.jpeg?1553476829","stubirdnb",21580568,"banded killifish","Actinopterygii",101053,"false",1,0,"2018/08/30 4:24 PM ADT","2018-08-30","2018-08-30 19:24:00 UTC","Atlantic Time (Canada)",244,"","","open","false","","","true",311425,"2019-03-25 01:25:11 UTC","2019-03-25 03:08:19 UTC","research","CC-BY-NC",NA,NA,"false"
"540","Hemitripterus americanus","2018-08-08 13:43:00 -1000","","Spicers Cove, Cumberland, Subd. A, NS, Canada",45.4314527241,-64.8955622804,NA,"Sea Raven","https://www.inaturalist.org/observations/21389635","https://static.inaturalist.org/photos/33087962/medium.jpg?1553011585","kathleenfspicer",21389635,"Sea Raven","Actinopterygii",47634,"false",3,1,"2018/08/08 1:43 PM HST","2018-08-08","2018-08-08 23:43:00 UTC","Hawaii",122,"","","","false","","","",761669,"2019-03-19 16:07:13 UTC","2019-04-16 21:02:45 UTC","research","CC-BY-NC",NA,NA,"false"
"541","Actinopterygii","2018-08-27 10:45:26 -0400","Maybe not ID-able but I figured why not upload in case it is.

washed up on lakeshore beach","Lac Louisa",45.761977,-74.413318,NA,"Ray-finned Fishes","https://www.inaturalist.org/observations/20768402","https://static.inaturalist.org/photos/32026992/medium.jpeg?1551144324","owenclarkin",20768402,"Ray-finned Fishes","Actinopterygii",47178,"false",0,0,"2018-08-27 10:45:26","2018-08-27","2018-08-27 14:45:26 UTC","Eastern Time (US & Canada)",100,"","","","false","","","",164015,"2019-02-26 01:25:27 UTC","2019-03-01 06:04:44 UTC","needs_id","CC-BY-NC",NA,NA,"false"
"542","Mola mola","2018-08-06 13:45:36 -0300","","Bay of Fundy, , , CA",45.2734381795,-64.4804881794,NA,"Common Mola","https://www.inaturalist.org/observations/20121591","https://static.inaturalist.org/photos/31042346/medium.jpg?1549370708","danae-95",20121591,"Common Mola","Actinopterygii",49601,"false",4,0,"Mon Aug 06 2018 13:45:36 GMT-0300 (ADT)","2018-08-06","2018-08-06 16:45:36 UTC","Atlantic Time (Canada)",8046,"","","open","false","","","",1172538,"2019-02-05 12:44:48 UTC","2019-03-08 01:43:59 UTC","research","CC-BY-NC",NA,3,"false"
"543","Rhinichthys atratulus","2018-08-15 00:00:00 -1000","South Branch Dead River, ME","Franklin County, ME, USA",44.9996570839,-70.5596080018,NA,"Blacknose Dace","https://www.inaturalist.org/observations/19988736","https://static.inaturalist.org/photos/30849221/medium.jpg?1548946014","uconnbirdfish",19988736,"Blacknose Dace","Actinopterygii",58664,"false",2,0,"2018/08/15","2018-08-15","","Hawaii",8,"","","","false","","","false",1440786,"2019-01-31 15:20:12 UTC","2019-01-31 16:42:38 UTC","research","CC-BY-NC",NA,NA,"false"
"544","Salvelinus fontinalis","2018-08-25 09:29:43 -0400","","4260 Hopedale Road - Route 13, Hunter River, PE, CA",46.3534633194,-63.3488821443,NA,"Brook Trout","https://www.inaturalist.org/observations/19252611","https://static.inaturalist.org/photos/29581371/medium.jpg?1545933986","melissarose",19252611,"Brook Trout","Actinopterygii",49596,"false",2,0,"Sat Aug 25 2018 09:29:43 GMT-0400 (EDT)","2018-08-25","2018-08-25 13:29:43 UTC","Eastern Time (US & Canada)",184,"","","","false","","","true",479599,"2018-12-27 18:06:23 UTC","2018-12-27 22:31:19 UTC","research","CC-BY-NC",NA,3,"false"
"545","Acipenser fulvescens","2018-08-10 11:34:22 -0400","Snagged while fishing and released without a photo","Ontario, CA",45.2881762164,-75.8979645547,NA,"Lake Sturgeon","https://www.inaturalist.org/observations/18967019","","nicklapointe",18967019,"Lake Sturgeon","Actinopterygii",93181,"false",0,0,"2018-08-10 11:34:22 AM EDT","2018-08-10","2018-08-10 15:34:22 UTC","Eastern Time (US & Canada)",66,"Ottawa, ON, Canada","","obscured","true","gps","gps","true",1372553,"2018-12-11 20:30:45 UTC","2018-12-11 20:30:45 UTC","casual","CC-BY-NC",NA,2,"false"
"546","Tautogolabrus adspersus","2018-08-28 12:47:00 UTC","Quelques tanches pris par un pêcheur present.","Sept-Îles, QC, Canada",50.2004413981,-66.385166502,NA,"Cunner","https://www.inaturalist.org/observations/18860971","https://static.inaturalist.org/photos/28897245/medium.jpg?1544104076","davedub",18860971,"Cunner","Actinopterygii",51390,"false",2,0,"2018/08/28 12:47 PM UTC","2018-08-28","2018-08-28 12:47:00 UTC","UTC",8,"","","open","false","","","true",1381587,"2018-12-06 13:51:34 UTC","2019-04-22 18:31:39 UTC","research","",NA,NA,"false"
